_id,nom,url,prix_avant,prix_apres,reduction,categorie,sous_categorie,description,images[0],images[1],images[2],images[3],images[4],images[5],images[6],images[7],images[8],images[9],images[10],images[11],images[12],date_scraping
69582f6ed3cdbac2087140c8,Routeur access point tenda ac10 gigabit smart  sans fil a deux  bande,https://nowtechcenter.com/produit/routeur-access-point-tenda-ac10-gigabit-smart-sans-fil-a-deux-bande/,"80,000CFA","60,000CFA",-25%,Routeurs/AP TENDA,Routeurs/AP TENDA,"AC10 est la tête de proue des routeurs de la prochaine génération, offrant la double bande Gigabit sans fil avec la toute nouvelle onde Wi-Fi 2.0 802.11ac. Son puissant CPU 1GHz et 128MB DDR3 offrent les meilleures performances en 2.4GHz et 5GHz. La bande 5GHz fonctionne jusqu’ à 867Mbps, tandis que la fréquence 2.4GHz est supérieure à 300Mbps, offrant une bande passante combinée de 1167Mbps.",61ZuK1R8X3L._AC_UL420_SR420420_.jpg,,,,,,,,,,,,,02-01-2026
69582f75d3cdbac2087140c9,Routeur Ubiquiti UniFi Security Gateway Pro (USG-PRO-4) bon prix en vente au Cameroun,https://nowtechcenter.com/produit/routeur-ubiquiti-unifi-security-gateway-pro-usg-pro-4-bon-prix-en-vente-au-cameroun/,"185,000CFA","170,000CFA",-8%,Radio sans fil UBIQUITI,Radio sans fil UBIQUITI,"DESCRIPTIONLe UniFi Security Gateway est le premier routeur de la gamme UniFi. Il intègre un firewall complet, permet la gestion des VLANs et sera même capable d’interconnecter deux sites via une liaison VPN sécurisée.Principales caractéristiques :2 ports Data RJ45 Gigabit / 2 ports Combo RJ45/SFP / 1 port console CLI RJ45Firewall intégréGestion et configuration via contrôleur UniFiServeur VPNGestion de la QoSConsommation: 40 Watts Max.Alimentation 110-240 VoltsProcesseur Dual Core 1 GHz, 2GB DD3, 4GB FlashPoids : 2.3 kgMontage rackDimensions : 484 x 44 x 164 mm",ubiquiti-usg-pro-4-front-angle.jpg,,,,,,,,,,,,,02-01-2026
69582f7cd3cdbac2087140ca,Routeur EDGE Ubiquiti ER-X-SFP 06 Ports (05 Gigabit POE+01 SFP) bon prix,https://nowtechcenter.com/produit/routeur-edge-ubiquiti-er-x-sfp-06-ports-05-gigabit-poe01-sfp-bon-prix-en-vente-au-cameroun/,"120,000CFA","90,000CFA",-25%,Radio sans fil UBIQUITI,Radio sans fil UBIQUITI,"Spécifications techniques principalesModèle: Ubiquiti EdgeRouter ER‑X‑SFPType: Routeur EdgeMAX compact avec ports Gigabit et SFPInterfaces réseau:5 ports Gigabit Ethernet RJ‑45 (10/100/1000 Mbps)1 port SFP (1 Gbps fibre optique)Mémoire système: 256 MB DDR3 RAMStockage interne: 256 MB NANDCapacité de routage: Jusqu’à1 million de paquets par seconde(64 bytes)Débit total: 1 Gbps+ selon configurationAlimentation et consommationMéthode d’alimentation:Adaptateur secteur DC 24 V, 2,5 A (inclus)PoE passif 24 V sur les 5 ports RJ‑45 (Pins 4,5+ et 7,8‑)Plage de tension supportée: 9–26 V DCConsommation maximale: 5 W (hors PoE)Puissance PoE disponible: Jusqu’à 50 W au totalPuissance max par port PoE: 12 WRésistance et designMatériau: Boîtier métallique compact et robusteMontage: Support mural possibleTempérature de fonctionnement: -10 °C à +45 °CHumidité supportée: 10 à 90 % sans condensationCertifications: CE, FCC, IC, NDAA compliantFonctions logiciellesSystème d’exploitation: EdgeOS (basé sur Debian Linux)Interface de gestion: Web GUI, CLI (ligne de commande), et application mobile UISPFonctions avancées:Routage statique et dynamique (OSPF, BGP, RIP)Firewall et NAT configurablesVPN (IPSec, L2TP, PPTP, OpenVPN)QoS et gestion de traficVLAN et bridgingLEDs: Indicateurs pour statut système, activité réseau et PoEContenu du packRouteur EdgeRouter ER‑X‑SFPAdaptateur secteur 24 V, 2,5 AGuide d’installation rapidePoints fortsCompact mais puissant: idéal pour PME et installations avancées.Flexibilité: ports Gigabit + port SFP pour fibre optique.PoE intégré: alimente directement jusqu’à 5 appareils Ubiquiti en 24 V.Fiabilité: conçu pour un fonctionnement continu et stable.Gestion avancée: EdgeOS offre un contrôle complet du routage et de la sécurité.",ubikiti-routeur.jpg,,,,,,,,,,,,,02-01-2026
69582f83d3cdbac2087140cb,"Routeur MikroTik RB4011iGS+RM – 10 ports Gigabit, SFP+, Rackable – Bon prix en vente au Cameroun",https://nowtechcenter.com/produit/routeur-mikrotik-rb4011igsrm-rackable-bon-prix-en-vente-au-cameroun/,"250,000CFA","230,000CFA",-8%,Routeurs/AP/Antennes Mikrotik,Routeurs/AP/Antennes Mikrotik,"LeMikroTik RB4011iGS+RMcombine puissance et flexibilité dans un format compact et rackable. Équipé d’un processeur quad-core et de 10 ports Gigabit, il offre une capacité de routage élevée avec des fonctionnalités avancées sous RouterOS niveau 5.Caractéristiques techniques :Modèle: RB4011iGS+RMPorts Ethernet: 10 ports Gigabit RJ45Port SFP+: 1 port pour fibre 10 GbpsProcesseur: ARM Cortex-A15 quad-core, 1,4 GHzMémoire:RAM : 1 GoStockage : 512 Mo NANDSystème d’exploitation: RouterOS niveau 5Fonctionnalités avancées:Routage dynamique (OSPF, BGP, MPLS)Firewall et NAT avancésVPN (IPsec matériel)QoS et gestion VLANPoE: PoE in sur port 1, PoE out passif sur port 10Dimensions: 228 x 120 x 30 mmMontage: Rackable (kit inclus)Consommation: 18 W maxLe RB4011iGS+RM est parfait pour les entreprises et intégrateurs qui recherchent une solution performante pour gérer un réseau à haute capacité.",routerboard-rb4011igs-rm_9714-600x600.jpg,,,,,,,,,,,,,02-01-2026
69582f85d3cdbac2087140cc,DVR DAHUA 4 ports 5MP DH-XVR5104HS en vente au Cameroun,https://nowtechcenter.com/produit/dvr-4-port-dahua-5mp-dh-xvr5104hs-bon-prix-en-vente-au-cameroun-2/,"50,000CFA","40,000CFA",-20%,DVR Dahua,DVR Dahua,"Enregistreur numérique Hybride AHD/TVI/CVI/IP; 4 canaux ; 5 méga Pixels UHDVision en local : Depuis l’enregistreur, via Iphone (IOS), les smartphones (Android), Windows mobile, PC et Mac.Vision à distance : Via Iphone (IOS), les smartphones (Android), PC et Mac.Enregistrement : plages horaires programmables ou sur détection de mouvement (la sensibilité et la zone de détection réglable)",NVR4416-4KS2NVR4432-4KS2_thumb.png,,,,,,,,,,,,,02-01-2026
69582f8cd3cdbac2087140cd,Switch D-Link DES-1024D 24 ports Fast Ethernet non manageable – Bon prix en vente au Cameroun,https://nowtechcenter.com/produit/switch-d-link-24-port-mega-fast-ethernet-des-1024d-rackable-bon-prix-en-vente-au-cameroun/,"50,000CFA","35,000CFA",-30%,Switchs D-LINK,Switchs D-LINK,"LeSwitch D-Link DES-1024Dest unswitch non manageable à 24 ports 10/100 Mbps, conçu pour étendre rapidement et simplement un réseau local. Grâce à sa conception Plug and Play, il ne nécessite aucune configuration. Son boîtier métallique sans ventilateur garantit une utilisation silencieuse, tout en assurant une grande fiabilité au quotidien.Spécifications techniques :Nombre de ports :24 ports RJ45 10/100 Mbps auto-négociésCapacité de commutation :4,8 GbpsFonctionnalité :non manageable, Plug and PlayTable MAC :8 000 adressesQualité de service (QoS) :support 802.1p pour la priorité du traficContrôle de flux :802.3x en full duplexTechnologie verte :Energy Efficient Ethernet (IEEE 802.3az)Boîtier :métallique, format bureau ou rackableRefroidissement :passif, sans ventilateurUtilisation typique :petits réseaux d’entreprise, groupes de travail, écolesCe switch est une excellente solution pour les structures souhaitant une connectivité simple, performante et économique, sans les complexités de gestion réseau.",2.png,,,,,,,,,,,,,02-01-2026
69582f93d3cdbac2087140ce,Nvr dahua  DHI-NVR4416 16 ports POE Bon prix au Cameroun,https://nowtechcenter.com/produit/nvr-dahua-dhi-nvr4416-16-ports-poe-bon-prix-en-vente-au-cameroun/,"230,000CFA","215,000CFA",-7%,NVR DAHUA,NVR DAHUA,"Caractéristique du produits· Décodage de codec H.265/H.264· Débit entrant 200 Mbit/s max.· Résolution jusqu’à 8 mégapixels pour l’aperçu et la lecture· Sortie vidéo HDMI/VGA simultanée· Prise en charge de caméras IP UPnP, 16 ports PoE· Prise en charge de la technologie ANR pour améliorerla fiabilité du stockage lorsque le réseau se décompose",NVR4416-4KS2NVR4432-4KS2_thumb.png,,,,,,,,,,,,,02-01-2026
69582f9ad3cdbac2087140cf,Antenne Omnidirectionnelle Ubiquiti AirMax AMO-2G13 bon prix en vente au Cameroun,https://nowtechcenter.com/produit/antenne-ompnidirectionnelle-ubiquiti-airmax-ag-213-bon-prix-en-vente-au-cameroun/,"300,000CFA","270,000CFA",-10%,Radio sans fil UBIQUITI,Radio sans fil UBIQUITI,"Antenne Omnidirectionnelle AMO-2G13 Ubiquiti*Dimensions* (mm) : 1390 X 122 X 105*Poids* : 2,4 kg* Gamme de fréquences : 2,35 – 2,55 GHz* Gain : 13 dBi* Largeur du faisceau d’élévation : 7°* ROS maximum : 1,7 : 1* Inclinaison : 2°* Capacité de survie au vent : 125 mph* Charge de vent : 16 lb à 100 mph* Polarisation : double linéaire* Isolation croisée : 25 dB min.* Spécification ETSI : EN 302 326 DN2* Montage : support de poteau universel, support RocketM et cavaliers RF résistants aux intempéries inclus",Antenne-Omnidirectionnelle-AMO-2G13-Ubiquiti-600x607.png,Ubiquiti-Omni-2G13.jpg,,,,,,,,,,,,02-01-2026
69582fa1d3cdbac2087140d0,ROUTEUR ACCESS POINT TP-LINK archer AX10 gigabit wifi bi-bande bon prix en vente au cameroun,https://nowtechcenter.com/produit/routeur-access-point-tp-link-archer-ax10-gigabit-wifi-bi-bande-bon-prix-en-vente-au-cameroun/,"65,000CFA","50,000CFA",-23%,Routeurs/AP TP-LINK,Routeurs/AP TP-LINK,"WiFi 6 ultra rapide :bénéficiez d’une vitesse WiFi nouvelle génération allant jusqu’à 1,5 Gbps †Processeur triple cœur:réponse instantanée à toutes vos activités réseau avec un processeur triple cœur 1,5 GHz.Couverture plus large –4 antennes et la technologie de formation de faisceaux focalisent le signal vers des clients individuels pour une couverture plus étendue †.Connectez des dizaines de périphériques —Plus de connexions simultanées et un débit moyen plus élevé avec OFDMAPorts Gigabit complets –Tirez pleinement parti des débits haut débit allant jusqu’à 1 Gbps.Configuration facile –Terminez la mise à niveau de votre réseau en quelques minutes avec l’application Tether",6156mkA23GL-1.jpg,,,,,,,,,,,,,02-01-2026
69582fa3d3cdbac2087140d1,Switch D-Link DES-1016D 16 ports Fast Ethernet non manageable – Bon prix au Cameroun,https://nowtechcenter.com/produit/switch-d-link-16-port-mega-fast-ethernet-des-1016d-rackable-bon-prix-au-cameroun/,"35,000CFA","27,000CFA",-23%,Switchs D-LINK,Switchs D-LINK,"LeD-Link DES‑1016Dpermet d’étendre un réseau local de façon rapide et simple, sans configuration.Points forts :Connexions :16 ports RJ45 10/100 Mbps auto-négociés, avec au moins un port uplink MDI-II utilisable comme port normalPerformance :commutation à fil (store-and-forward) avec capacité de 3,2 Gbps, et débit jusqu’à ~148 800 pps par port en Fast EthernetMémoire et table MAC :table d’adresses MAC de 8 000 entrées et tampon RAM pour diagnostics.Fiabilité :contrôle de flux 802.3x en full duplex, back-pressure en half duplex pour limiter les pertes de paquetsÉconomie d’énergie :conforme Energy Efficient Ethernet (IEEE 802.3az) : mise en veille des ports inactifsConstruction durable :boîtier métallique robuste, sans ventilateur (fonctionnement silencieux), montage bureau ou rackable 19″ avec kit fourniIndicateurs LED :présence d’activités, de liens et de connexion à 100 Mbps pour chaque portRespect environnemental :emballage recyclable, conformité RoHS et directives WEEEPerformance énergétique :consommation très faible (ex. maximum ~2 W)",SWITCH-16-PORTS-DLINK-600x600-1.jpg,,,,,,,,,,,,,02-01-2026
69582fabd3cdbac2087140d2,Routeur access point Tenda AC10 AC1200  dual band giga wifi sans fil,https://nowtechcenter.com/produit/routeur-access-point-tenda-ac1200-ac10-dual-band-giga-wifi-sans-fil/,"55,000CFA","49,000CFA",-11%,Routeurs/AP TENDA,Routeurs/AP TENDA,"Routeur sans filDébit de transfert de données : 1167 Mbits/sBande de fréquence : 2,4 Ghz/5 GhzProtocole de liaison de données : Ethernet, Fast Ethernet, Gigabit Ethernet, IEEE 802.11b, IEEE 802.11a, IEEE 802.11g, IEEE 802.11n, IEEE 802.11acNombre d’antennes : 4",tenda-ac10-routeur-wifi-sans-fil-gigabit-ac1200.jpg,,,,,,,,,,,,,02-01-2026
69582faed3cdbac2087140d3,Routeur / Access Point TP-Link Archer VR300 AC1200 – Modem VDSL/ADSL + Wi-Fi bi-bande – Bon prix en vente au Cameroun,https://nowtechcenter.com/produit/routeur-access-point-tp-link-archer-vr300-ac1200-adsl-bon-prix-en-vente-au-cameroun/,"170,000CFA","160,000CFA",-6%,Routeurs/AP TP-LINK,Routeurs/AP TP-LINK,"LeTP-Link Archer VR300combine un modem DSL et un routeur Wi-Fi AC1200 pour fournir une connexion stable et performante. Avec ses trois antennes externes, il garantit une couverture fiable et prend en charge les réseaux VDSL2, ADSL2+, ADSL.Caractéristiques techniques :Modèle: Archer VR300 AC1200Compatibilité: VDSL2, ADSL2+, ADSLWi-Fi: Dual-Band 2,4 GHz (300 Mbps) + 5 GHz (867 Mbps)Antennes: 3 antennes externes haute performancePorts:1 port DSL RJ114 ports LAN RJ45 Fast EthernetModes: Modem-routeur DSL, Routeur sans fil, Point d’accèsTechnologies avancées: MU-MIMO, BeamformingSécurité: WPA/WPA2, contrôle parental, pare-feu SPIGestion: Application Tether et interface WebDimensions: 243 × 167 × 32 mmCe modèle est parfait pour les foyers qui souhaitent une solution complète intégrant modem et routeur, avec un Wi-Fi rapide et une configuration facile.",Capture-2.jpg,,,,,,,,,,,,,02-01-2026
69582fb5d3cdbac2087140d4,Routeur Access point Tenda D301 300mbps sans fil Bon prix en vente au Cameroun,https://nowtechcenter.com/produit/routeur-access-point-tenda-d301-300mbps-sans-fil/,"40,000CFA","30,000CFA",-25%,Routeurs/AP TENDA,Routeurs/AP TENDA,"Il s’agit d’un périphérique sans fil standard 802.11n qui combine la vitesse élevée d’un modem ADSL2+ avec celle d’un routeur sans fil et d’un commutateur à 4 ports.Il offre une couverture sans fil 8 fois plus rapide que le 802.11g traditionnel et prend en charge les dernières lignes ADSL2/2+.Connectez-le à votre fournisseur d’accès Internet, configurez-le et vous pourrez profiter du réseau sans fil 300 Mbps pour partager des fichiers volumineux, de la musique, des vidéos.De plus, grâce au port USB à l’arrière, il est possible de partager facilement des fichiers contenus sur tout type de périphérique de stockage externe.Appareil tout-en-unLe D301 est un appareil complet car il fonctionne à la fois comme un modem et un routeur sans fil/filaire. Il combine toutes les dernières fonctionnalités, modem ADSL2/2+, routeur Wifi, commutateur 4 ports, avec un large éventail de fonctionnalités telles que le partage USB, l’IPTV, la configuration facile et TR069.I",modem-routeur-adsl2-sans-fil-d301-tenda.jpg,,,,,,,,,,,,,02-01-2026
69582fbdd3cdbac2087140d5,NVR HIKVISION DS-7632NI-K4 32 ports non POE BON PRIX EN VENTE au Cameroun,https://nowtechcenter.com/produit/nvr-hikvision-ds-7632ni-k4-32-ports-non-poe-bon-prix-en-vente-au-cameroun/,"250,000CFA","220,000CFA",-12%,NVR HIKVISION,NVR HIKVISION,"Caractéristiques du NVR DS-7632NI-K4 :EnregistrementCompression audio : G.711ulaw/G.711alaw/G.722/G.726/ACC/MP2L2Entrées/SortiesEntrées vidéo IP : 32 canauxBande passante entrante : 256 MbpsBande passante sortante : 160 MbpsSortie HDMI : 1 canal, jusqu’à 4K (3840 × 2160) à 30 ipsSortie VGA : 1 canal, jusqu’à 1920 × 1080 à 60 ipsSortie audio : 1 canal RCA (2.0 Vp-p, 1 KΩ)Entrée audio : 1 canal RCA (2.0 Vp-p, 1 KΩ)DécodageFormats vidéo décodables : H.265/H.265+/H.264+/H.264/MPEG4Résolution d’enregistrement : 12 MP/8 MP/6 MP/5 MP/4 MP/3 MP/1080p/UXGA/720p/VGA/4CIF/DCIF/2CIF/CIF/QCIFLecture synchrone : 16 canauxCapacité de décodage : 1 canal à 12 MP (30 ips) / 2 canaux à 8 MP (30 ips) / 4 canaux à 4 MP (30 ips) / 8 canaux à 1080p (30 ips)RéseauConnexions à distance : jusqu’à 128 canauxProtocoles réseau : TCP/IP, DHCP, IPv4, Hik-Connect, DNS, DDNS, NTP, RTSP, SADP, SMTP, SNMP, NFS, iSCSI, ISUP, UPnP™, HTTP, HTTPSInterfaces réseau : 2 ports Ethernet RJ-45 10/100/1000 MbpsStockageInterfaces SATA : 4Capacité par disque dur : jusqu’à 10 ToAutres caractéristiquesAlimentation : 100 à 240 VAC, 50 à 60 HzConsommation électrique : ≤ 20 W (sans disque dur)Température de fonctionnement : -10 °C à 55 °C (14 °F à 131 °F)Humidité de fonctionnement : 10 à 90 %Dimensions (L x P x H) : 445 × 400 × 71 mm (17,5″ × 15,7″ × 2,8″)Poids : ≤ 5 kg (sans disque dur)RemarquesPas de sortie CVBS.Sortie d’alimentation 12 V contrôlable pour dispositif d’alarme externe.",ds-7708ni-i4-8p.jpg,,,,,,,,,,,,,02-01-2026
69582fcdd3cdbac2087140d6,Routeur / Access Point TP‑Link Archer VR400 AC1200 – VDSL/ADSL Modem + Wi‑Fi bi‑bande – Bon prix en vente au Cameroun,https://nowtechcenter.com/produit/router-access-point-tp-link-archer-vr400-ac1200-adsl-wifi-bi-bande/,"170,000CFA","160,000CFA",-6%,Routeurs/AP TP-LINK,Routeurs/AP TP-LINK,"LeRouteur / Access Point TP‑Link Archer VR400 AC1200combine un modem VDSL/ADSL et un routeur Wi-Fi AC1200. Il offre une couverture étendue grâce à 3 antennes externes, des ports Gigabit pour une connexion filaire rapide, et une configuration simple via l’application Tether.Caractéristiques techniques :Modèle: Archer VR400 AC1200Compatibilité: VDSL2, ADSL2+, ADSLWi-Fi: Dual-Band 2,4 GHz (300 Mbps) + 5 GHz (867 Mbps), MU-MIMO, BeamformingAntennes: 3 antennes externes haute performancePorts:1 port DSL RJ111 port WAN/LAN Gigabit3 ports LAN Gigabit1 port USB 2.0Modes: Modem-routeur DSL, Routeur sans fil, Point d’accèsSécurité: WPA/WPA2, contrôle parental, pare-feu SPI, QoSGestion: Application Tether et interface WebDimensions: 243,5 × 167,5 × 32,7 mmCe modèle est idéal pour les foyers recherchant une solution complète pour ADSL/VDSL avec Wi-Fi stable et ports Gigabit, tout en restant simple à configurer.",Capture-1.png,,,,,,,,,,,,,02-01-2026
